사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
44409,6호선,464,약수,0,0,1228,237,1764,1724,4422,5117,5983,14565,4817,7135,4063,4586,4026,4170,4224,4055,4671,4286,4575,3945,4930,4456,5406,4286,7928,5118,11041,6875,5180,4486,3824,2346,3953,2056,2630,2099,532,810,1,64,0,0,0,0,0,0
44409,6호선,465,청구,0,0,1696,367,2430,2190,5951,5932,8269,20283,5318,9523,3913,4321,3747,3445,3627,3484,4061,3879,3928,3511,4040,3985,4895,4461,6354,5225,12010,6195,7299,4747,4143,3116,3607,2830,2171,2743,573,1303,0,140,0,0,0,0,0,0
44409,6호선,466,신당,139,0,5393,838,4168,5651,5343,13151,8064,32600,7664,18766,7367,11093,8815,9158,9387,9144,9163,11138,10764,8486,12064,7391,15311,8760,17105,10755,23305,14644,12670,13921,10378,6803,17320,5389,6544,5004,1940,5979,1,529,0,0,0,0,0,0
44409,6호선,467,동묘앞,106,1,3454,596,3901,3900,7268,7941,10814,23298,9980,17758,9846,12839,12046,12971,13275,12367,13413,13501,15057,13277,16812,12204,17484,11169,18962,11619,19542,14449,10266,10455,6738,6597,5669,6524,3897,5761,920,4848,2,595,0,0,0,0,0,0
44409,6호선,468,창신,7,0,2359,292,4535,1629,11448,4087,13731,4832,7605,2864,4618,2122,3625,2023,3735,2486,3457,2553,3253,2509,3136,3411,4522,3845,3635,4969,4101,8649,2552,6757,1907,4010,1424,4202,923,3627,238,1328,0,25,0,0,0,0,0,0
44409,6호선,469,보문,16,0,3134,737,6126,2977,16399,6772,23380,15346,12924,8211,8207,5585,7887,5050,8480,5961,8275,6102,7551,5580,8027,6914,8973,7859,10559,11495,13995,19560,6790,14794,4981,9484,4792,9193,3371,8646,1313,3735,1,86,0,0,0,0,0,0
44409,6호선,470,안암(고대병원앞),8,0,1102,1112,2659,4988,6852,14157,9326,28468,8412,25036,9405,14305,10991,10648,11638,12126,11243,13703,12735,11436,15230,9722,19237,9666,30629,11268,24991,14742,12361,11313,10062,7240,10925,8045,8477,7464,3093,3255,1,250,0,0,0,0,0,0
44409,6호선,471,고려대(종암),28,1,3656,757,6784,3385,16930,8321,21381,19324,12182,9224,7968,5743,7864,6228,8585,5986,8591,7016,7903,6805,8678,7588,11259,9015,15404,11412,15167,19559,7369,15956,5173,9725,5157,9831,4107,8376,1107,4082,0,104,0,0,0,0,0,0
44409,6호선,472,월곡(동덕여대),24,0,6165,802,11417,3521,31969,5874,36608,20776,19892,13607,13782,9650,12822,9518,13015,10422,12572,11093,11615,10938,12012,13635,12926,16974,14247,21325,20026,35196,10204,28410,7215,15391,6127,14693,3924,11499,1410,4989,1,61,0,0,0,0,0,0
44409,6호선,473,상월곡(한국과학기술연구원),6,0,4695,458,7407,1438,20486,2997,24417,10554,12639,5380,8364,4079,7148,4171,7421,5011,6931,4940,6069,5433,5951,6671,6444,7947,6484,11165,8050,17331,5079,15026,2528,8865,2059,8381,1553,7335,843,3200,1,74,0,0,0,0,0,0
44409,6호선,474,돌곶이,35,1,5793,655,12605,2914,30155,5260,33673,12913,17610,8365,11650,6900,9915,7003,10492,7979,10405,8223,9861,8365,9058,10028,9459,12263,10359,17049,10950,28008,7180,23633,4273,13941,3992,11209,2741,10381,804,4329,0,361,0,1,0,0,0,0
44409,6호선,475,석계,827,7,7930,1686,17560,4202,40397,6474,45174,10598,24615,9006,17193,8357,14671,9648,14628,11060,14005,11670,12829,12071,11655,16306,12082,20215,12278,25530,11336,46077,8328,38685,6415,20315,5959,18121,4316,15616,1226,6754,15,613,0,0,0,0,0,0
44409,6호선,476,태릉입구,2,1,3993,788,6003,2676,15867,3149,17925,6627,9755,5818,6773,4708,6428,5101,6747,5500,6572,6225,6074,5968,5926,6983,6087,8972,7088,11700,7457,20485,4466,17233,3633,8216,3356,8531,2605,7101,877,3710,5,488,0,0,0,0,0,0
44409,6호선,477,화랑대(서울여대입구),20,2,5155,792,18263,3012,50788,5379,44727,9619,21076,5713,13248,5082,11956,5754,12321,6574,11020,7225,9400,7232,9792,9536,10488,11596,11084,17672,9883,32192,5333,29353,3672,15779,3093,12921,2361,11474,692,5120,0,417,0,0,0,0,0,0
44409,6호선,478,봉화산(서울의료원),40,0,4276,967,13078,2596,40543,5188,32109,10896,15516,6212,11565,5408,9900,5526,10236,7318,9287,7902,8313,7951,7739,9679,8055,11031,9484,16635,8784,27588,4251,25708,3284,14303,2712,11486,1879,10446,485,4145,16,389,0,0,0,0,0,0
44409,6호선,479,신내,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44409,7호선,480,장암,1,1,1395,147,5520,1597,12680,1206,8563,1748,3101,2116,1712,2280,1568,1860,1823,1862,2001,1276,2163,1440,2653,1140,2879,1011,3306,1508,2796,2311,1574,2901,909,1206,710,765,198,378,87,333,2,39,0,0,0,0,0,0
44409,7호선,481,도봉산,47,1,4543,862,15942,5158,44124,7077,35041,10734,17703,12063,10117,12855,9358,10806,9774,10401,9025,9917,8988,9679,9313,11210,10028,13695,9890,18584,9328,32184,4720,36037,3213,20311,2290,16638,1589,14951,422,6509,21,931,0,0,0,0,0,0
44409,7호선,482,수락산,38,1,8285,807,18421,5309,45503,8022,41533,16432,24745,15464,17456,15199,15743,14161,16906,14273,16811,13206,16085,12947,15882,15641,16552,18715,17172,23275,17568,38051,10591,39243,6826,21880,5340,18205,3032,15456,852,7119,10,1144,0,0,0,0,0,0
44409,7호선,483,마들,15,0,8705,1144,21615,2772,53121,6603,49672,9712,25011,9008,17625,8940,16300,9670,16474,10477,14195,11466,13016,12473,12599,14321,11498,17531,10257,23500,10036,41276,6118,42474,5198,22192,3636,18658,2923,15667,737,7406,6,1097,1,1,0,0,0,0
44409,7호선,484,노원,43,0,6189,1923,12519,5734,32109,16608,32240,39780,24001,39113,23726,29462,25975,26753,27866,28097,27554,30974,28969,31867,30685,31536,33551,32527,34658,36392,40665,49537,24573,40085,25126,18722,20080,14553,17116,12465,2184,6148,24,1033,1,1,0,0,0,0
44409,7호선,485,중계,22,0,8269,1864,21035,4202,51678,10885,52660,18049,28676,10340,19379,8437,17170,8546,17011,11057,15367,11692,12957,11983,13433,13813,15064,16619,13885,22915,14098,40345,7385,39988,5285,22270,5128,19130,4010,16267,1086,6933,12,1225,0,0,0,0,0,0
44409,7호선,486,하계,17,1,7460,978,21134,5661,56457,13285,60354,20595,32807,16569,23384,12657,21729,12795,22735,16006,20318,18048,19312,17797,20609,19447,21279,22393,21777,29647,19360,51337,11036,47793,8235,25957,8612,23767,6876,19429,1372,9130,12,1083,0,0,0,0,0,0
44409,7호선,487,공릉(서울과학기술대),19,0,5634,825,12549,3599,30750,9168,35841,17714,20661,11734,13895,9692,13346,10139,13928,11505,13728,12585,13452,12262,14689,14569,14569,17040,15563,21118,18495,34679,9602,31100,8201,16451,7234,15143,5372,13698,1359,6460,17,550,0,0,0,0,0,0
44409,7호선,488,태릉입구,124,1,6259,1166,6900,4672,18349,7113,22075,15391,14379,9097,10749,7265,9683,7416,10359,7967,9803,8543,9883,8312,10442,9695,11364,11239,14176,14054,15415,21297,8813,18002,6398,11258,6430,10033,4150,9000,1239,3682,20,1128,0,0,0,0,0,0
44409,7호선,489,먹골,11,0,7047,600,11842,3378,30840,4699,37785,13074,22824,8508,13366,7807,12310,8520,13027,9330,12444,9815,10858,10501,10702,13056,11021,15962,11841,20943,13582,33667,8241,29950,5539,16604,4671,14697,3300,12095,921,5017,11,557,0,0,0,0,0,0
44409,7호선,490,중화,10,0,8004,880,13582,3996,32659,7123,41376,19593,23012,10407,14433,8350,12924,8656,13621,9451,12542,9659,11341,10758,10955,13785,11669,15761,13934,21516,15894,34722,9137,29929,5773,17407,5789,15796,3855,13216,907,5114,8,578,0,0,0,0,0,0
44409,7호선,491,상봉(시외버스터미널),308,4,9286,1508,17631,6611,44555,12032,61540,28328,31382,17286,18609,12992,17427,14031,18415,15218,18091,16702,17090,15995,17625,18133,20461,22366,25130,29628,28210,51780,18286,44958,13848,24416,13166,20716,8257,18041,2039,7013,46,1074,0,0,0,0,0,0
44409,7호선,492,면목,23,0,11888,812,20927,5209,49753,8167,63302,21011,34564,12983,20607,12126,17654,12117,18366,13219,17201,14159,15232,15340,14502,20168,15905,25602,16851,31130,17220,49933,13704,45502,7596,24948,6304,22552,4060,20081,1136,7604,11,829,0,0,0,0,0,0
44409,7호선,493,사가정,11,0,10660,1305,20774,6572,46826,10710,61080,23151,35445,15067,22956,13822,19225,13971,20463,15273,19091,15974,17075,17461,17214,21998,17980,25404,20151,33481,21038,56349,14758,46419,10112,25459,9015,22362,6402,18035,1743,7273,27,572,0,0,0,0,0,0
44409,7호선,494,용마산(용마폭포공원),8,1,4591,513,9476,2181,20068,3493,25670,8824,14667,5403,8349,4494,7068,4608,7061,5252,6300,5467,5738,5574,5893,7375,5773,8677,5792,11938,6694,19968,4383,18281,2510,10354,2143,10062,1444,8141,526,3264,6,217,0,0,0,0,0,0
44409,7호선,495,중곡,1,0,5281,566,11054,3927,26512,8196,38440,17643,23337,9125,13865,7684,11983,7517,11706,8699,11205,9361,10616,9707,10877,11633,11842,13525,13447,18153,11721,29295,8629,24636,5249,13979,4397,13073,3267,11767,675,4419,9,262,0,0,0,0,0,0
44409,7호선,496,군자(능동),34,0,8058,1066,12950,5438,29369,8492,48561,25231,32210,15538,17423,10630,14967,9810,15587,10610,15656,11053,14997,12009,14953,14641,16629,16290,21044,22705,28786,37656,16705,30022,12769,16338,12678,15926,8945,12703,1998,5338,12,578,0,5,0,0,0,0
44409,7호선,497,어린이대공원(세종대),6,1,2933,1037,6471,9348,15476,13315,26251,35733,19743,22786,10887,13792,10088,11565,11549,12427,11928,13991,12358,13135,15229,12708,20186,12775,27776,16762,34207,23975,17278,19530,11474,12146,12023,11575,9615,10660,2592,5030,7,399,0,0,0,0,0,0
44409,7호선,498,건대입구,25,1,3048,787,3740,6456,10443,16069,15748,28876,13282,23201,11054,17065,12484,15242,12722,17898,13641,19400,15717,17253,18880,16678,22276,16807,31405,19655,28902,28428,19782,18805,21807,9812,18336,9043,13165,7227,3053,3004,2,920,0,0,0,0,0,0
44409,7호선,499,뚝섬유원지,4,0,4904,412,8384,3965,17845,5793,25230,11207,16537,8028,8781,6465,7461,6663,8175,7565,7972,8280,7777,9558,8492,11176,9954,12978,11957,18201,13315,27707,10946,21041,11871,13521,12847,12324,11209,9055,3965,3132,19,234,0,0,0,0,0,0
44409,7호선,500,청담,8,1,1990,3361,5202,23913,8329,51273,10869,116747,9618,82532,9239,29476,11651,17545,12711,16288,14387,18576,17728,15119,25481,13179,31654,12004,54372,13436,92003,14654,47488,10293,25904,6627,24612,6430,15771,3971,2792,1714,8,700,0,0,0,0,0,0
44409,7호선,501,강남구청,6,0,1354,1816,3307,12167,5738,27891,7730,89074,7469,84227,7761,33547,9561,19965,11036,17243,12661,18147,16057,13816,21122,12876,24490,12652,39599,12970,74825,14939,45395,9419,27939,6145,28135,5038,17158,3497,2785,1895,9,321,1,1,0,0,0,0
44409,7호선,502,학동,1,0,1602,2639,4038,23054,7132,52259,9608,154724,9295,111299,9494,38178,11053,20003,13446,16469,15290,18491,19697,16358,25199,13997,32545,13079,65878,13321,140589,15280,64179,9876,31584,6125,30042,5973,19417,4006,3622,2090,12,179,0,0,0,0,0,0
44409,7호선,503,논현,2,1,1754,1255,4147,16675,7840,39385,12924,102648,11012,88918,10050,35086,11976,21410,14284,19441,15274,22424,18667,20299,23143,17753,29061,17697,50652,19947,94135,25206,51847,14813,32810,8201,33785,7141,24838,5756,4714,2843,23,417,0,0,0,0,0,0
44409,7호선,504,반포,7,0,655,498,2257,5684,5514,10164,8670,17310,6313,15110,4266,7430,4868,7587,6379,7605,6748,7383,7003,6710,8596,6183,11854,6135,13220,6836,15138,9375,10351,5851,8093,3653,8978,3020,6636,2683,1039,945,13,123,0,0,0,0,0,0
44409,7호선,505,고속터미널,10,19,987,2480,2622,22333,8830,33976,13737,43856,15901,30624,16196,19835,17695,17332,18113,17438,19162,19631,20375,17356,28196,13419,31236,12857,48237,12858,43468,15291,25152,10279,25837,6363,21594,6591,16686,3336,3709,1224,8,111,0,0,0,1,0,0
44409,7호선,506,내방,9,0,2133,1331,6228,9310,14445,21998,21818,72882,16092,38950,12139,16935,12228,13346,13408,13067,14765,14520,15062,13027,16257,12989,19401,13627,34095,17908,64122,24654,22706,16975,14594,9774,14705,8765,10077,7519,1711,2821,19,700,0,0,0,0,0,0
44409,7호선,507,이수,46,0,4202,796,7814,8627,21824,13257,34193,36898,22814,25611,15999,17601,16189,15999,17402,16324,18315,18471,18390,18012,19789,18924,21997,21984,27562,27220,38852,41873,21486,28970,19822,15315,20288,13199,13138,10615,2372,4534,54,603,0,0,0,0,0,0
44409,7호선,508,남성,8,1,4861,652,11481,3278,31079,5759,45571,12654,27115,9674,15606,8792,13106,8796,13056,9774,13114,10491,11513,11150,11032,13067,11330,15356,11880,21017,12934,37044,7050,27139,6521,16015,6416,14370,3919,12322,1098,5098,16,432,0,1,0,0,0,0
44409,7호선,509,숭실대입구(살피재),3,0,5252,750,10641,3384,30567,6926,41214,13230,23752,14787,14322,9345,12586,9608,13148,10593,13504,11640,11897,11650,11485,13912,14062,17190,16900,23778,14994,39796,8657,30213,7076,18350,7030,16105,5521,14811,1556,6009,10,622,0,0,0,0,0,0
44409,7호선,510,상도,0,0,4563,1071,9638,3985,27182,7106,36529,14930,22669,11627,13445,9113,12241,8580,12697,9239,12118,10001,11912,10132,11164,11837,13135,14729,13965,19911,14706,33359,8265,25381,6804,15130,5552,13769,5751,11929,1328,4705,17,408,0,0,0,0,0,0
44409,7호선,511,장승배기,19,0,6412,893,10371,3517,23323,6924,34903,16254,21401,10390,12908,8720,11411,9239,11877,9234,11798,9667,11077,10403,10178,11983,10569,13891,11554,18000,13916,29808,7380,21692,5736,13123,5488,12545,4002,9833,1003,4374,30,383,0,0,0,0,0,0
44409,7호선,512,신대방삼거리,36,0,9575,857,16364,6357,43876,11406,64463,26912,36854,17589,20978,12737,18562,11813,19475,13295,17506,14885,16375,15342,16548,18047,18110,21746,19525,30431,25344,54101,13352,42228,10257,24558,8256,21944,6091,18366,1761,7763,18,756,0,0,0,0,0,0
44409,7호선,513,보라매,34,0,5470,1091,7294,5595,18748,14070,27065,34833,16202,11521,9878,7816,10108,7407,10151,8872,10183,8862,9788,8060,12015,9266,12501,10613,15976,15311,28796,25410,9753,19495,7262,11213,6519,10107,4261,8369,950,3376,18,472,0,0,0,0,0,0
44409,7호선,514,신풍,58,1,9515,1168,14630,4618,35482,10425,44180,17553,25329,9751,14437,8683,12389,9127,13085,10068,12794,10765,11677,10549,11946,13190,12768,16132,14414,23504,16426,37480,9278,28042,6258,15931,5157,16630,3488,12551,903,4790,21,867,0,0,0,0,0,0
44409,7호선,515,대림(구로구청),31,0,10804,828,7913,2955,13367,6248,18406,16775,14372,12104,9925,12299,10128,12550,11427,11304,11437,11616,12107,11764,12821,12888,13016,13183,14903,18165,16844,19491,10070,12221,7240,8693,6015,10831,3669,7381,1146,2781,13,302,0,0,0,0,0,0
44409,7호선,516,남구로,84,0,16826,1715,14093,6646,26811,29353,30209,84991,19746,41929,12878,15704,11493,13057,12687,12303,12802,12820,12344,12445,13926,14712,17037,18339,37195,27382,66673,28393,29761,19819,15965,13583,10791,14899,6183,11791,1742,4464,17,349,0,0,0,0,0,0
44409,7호선,517,가산디지털단지,481,4,6154,5696,8302,23409,18887,105948,20630,336272,14903,188412,14902,49687,19114,29631,23327,28176,27096,27024,31610,24686,38573,21812,55539,20905,165968,22985,283125,26988,117957,19932,60862,10932,48840,9648,21087,7933,4993,3441,63,473,0,0,0,0,0,0
44409,7호선,518,철산,6,0,9534,4103,23834,9573,65773,13931,72336,28377,36839,23487,24634,18736,22813,17902,23318,20093,22459,21713,20868,21880,21906,24220,24475,28752,28666,46068,29923,79933,17780,61909,16188,28378,16301,26368,11210,21204,2107,8490,20,1051,0,1,0,0,0,0
44409,7호선,519,광명사거리,177,1,19770,5454,29214,10527,70101,14574,80410,24003,42869,20966,27984,20497,25997,22167,27268,22515,26541,24272,24089,24764,24141,31308,27130,36259,29234,47260,28034,76557,18321,58241,13610,32328,11073,26912,6881,21180,1763,9041,12,1115,0,0,0,0,0,0
44409,7호선,520,천왕,21,0,6626,1128,14753,4266,41204,6757,51148,11131,26203,7008,13566,5877,11043,6962,12055,8613,11308,8574,9633,8803,9510,11663,10724,15020,10949,21818,11436,42580,5814,34091,4163,18163,3305,15376,2451,12428,656,4952,8,484,0,0,0,0,0,0
44409,7호선,521,온수(성공회대입구),109,0,6915,912,14172,3400,41530,6977,48935,11432,21141,6370,11112,5365,9421,5420,9586,6337,8848,6566,7587,7500,7848,9410,10211,11508,10344,18787,9777,37796,5338,28414,3457,15824,3178,14004,2236,11937,612,5128,6,1628,0,0,0,0,0,0
44409,7호선,522,까치울,3,1,3871,910,9536,3810,27911,5422,33120,8040,16328,5076,8753,4312,7982,6330,8678,7215,8868,6582,7880,7237,7927,7469,8248,10758,9287,16332,9007,28892,5294,22868,4398,12382,3223,11383,2180,10358,547,4026,2,216,0,0,0,0,0,0
44409,7호선,523,부천종합운동장,27,0,2996,952,5455,3545,14314,5610,15954,10508,9035,5310,6522,3923,6489,3739,5479,3030,4751,3598,4936,4252,4962,4598,5636,4703,7137,6697,8491,12032,3529,9749,2269,5179,2044,4996,1249,4234,334,2040,4,191,0,0,0,0,0,0
44409,7호선,524,춘의,16,0,5172,1489,9559,5668,20786,26253,21503,46478,11890,14651,8117,7170,7609,6209,8168,6081,7789,7342,7556,6056,8484,6830,10052,8126,24258,11675,36793,17693,13913,16713,9427,10382,7152,9069,3470,7546,824,3248,9,278,0,0,0,0,0,0
44409,7호선,525,신중동,8,1,4984,1735,14603,5492,37229,14389,36075,38829,18802,23287,13715,13288,13877,13094,14433,11929,14149,15247,14686,12562,15112,15091,17820,17443,22452,21679,38328,37944,15914,35387,16244,17176,10768,14239,7549,12071,1657,5649,15,672,0,0,0,0,0,0
44409,7호선,526,부천시청,16,0,5124,2423,14554,6681,36847,12910,34878,22761,17068,18853,12374,11286,13279,12183,14192,13388,12756,15936,13629,13851,14791,16116,17548,15386,21074,21295,24011,40256,14112,34417,15234,16417,13089,12915,8845,10534,1337,5467,42,561,0,0,0,0,0,0
44409,7호선,527,상동,6,0,3693,1776,13421,4903,33143,10597,29979,25013,14880,25629,11751,13493,12647,14831,14544,15441,14088,17747,14092,15699,15534,16346,17891,16190,20892,22976,26943,41120,16525,31521,13972,16077,17005,12220,13229,9763,2317,5956,97,636,0,0,0,0,0,0
44409,7호선,528,삼산체육관,19,0,3412,441,9463,1684,21723,2792,19556,5053,10023,3575,6644,3263,6238,3179,5937,4583,5537,4386,5256,4958,5040,4691,5606,6306,4935,8721,4683,18422,2828,14769,1958,9296,1684,7299,1281,5968,471,3611,19,381,0,0,0,0,0,0
44409,7호선,529,굴포천,4,1,5997,485,12921,3232,30892,4200,32719,12093,16201,9386,10559,7307,9786,6839,10290,8996,9536,8651,8975,10122,8934,9773,10068,12928,11022,19626,12547,34688,7310,29668,5832,17511,5797,13963,4310,10409,1059,5629,33,768,0,0,0,0,0,0
44409,7호선,530,부평구청,34,1,5139,429,13460,2985,30562,5655,25334,9956,13276,4430,8649,4369,7985,4836,8121,4889,7878,5573,6743,6214,6990,6287,6968,8289,9628,11670,10236,20388,5242,23094,3953,13079,3408,10584,2538,9405,801,4019,13,1256,0,0,0,0,0,0
44409,8호선,531,암사,44,0,13595,943,23822,5929,65888,8331,85368,18363,41897,13308,23943,11296,20988,13193,22029,15517,20760,14935,17371,16725,16694,22204,17089,25146,17857,36342,19693,65374,11012,48994,8532,26629,6798,26570,4459,19234,1201,8061,1,975,0,0,0,0,0,0
44409,8호선,532,천호(풍납토성),68,0,10661,1646,14844,9151,34381,12453,46040,23410,27006,20518,16208,16131,15401,16132,16694,18603,17401,20277,16662,19086,17386,24514,18964,27417,22995,34881,25051,56217,16692,39362,15378,20931,11784,18942,7326,14390,1432,6611,5,889,0,0,0,0,0,0
44409,8호선,533,강동구청,19,0,4754,1075,9399,4799,25928,12653,33360,30030,19112,12680,11919,9103,11083,9176,11398,8480,11093,10834,10877,10456,10756,10790,11996,14126,15154,19484,24034,30988,9407,22766,5911,13064,5516,11896,3371,10827,708,2979,2,332,0,0,0,0,0,0
44409,8호선,534,몽촌토성(평화의문),0,0,1421,1052,3301,5175,9445,7384,13628,20267,8255,11803,5822,6763,5521,5782,6009,5871,6403,6088,6307,5956,7179,6250,9030,6795,13098,8875,18404,14276,8240,10091,5867,5814,5670,5191,4370,4666,1232,1528,0,112,0,0,0,0,0,0
44409,8호선,535,잠실(송파구청),3,0,1154,2096,3789,8946,7722,23943,11137,59118,7935,31948,7930,21528,10062,21834,11787,23618,14163,23423,17200,22520,21894,22646,26121,21613,36021,23471,53696,30101,29399,15795,28314,7874,24882,5770,11724,4175,1635,1497,1,227,0,0,0,0,0,0
44409,8호선,536,석촌,0,0,2779,589,5007,3792,13042,7476,19150,19478,11133,15933,8257,9705,8307,10411,9038,11312,9213,11858,9180,11342,10129,12321,11553,12871,14332,17393,18358,23797,9853,16246,7747,9183,8197,8666,6197,6367,1197,2544,3,320,0,0,0,0,0,0
44409,8호선,537,송파,1,0,2370,531,6957,5104,19256,8322,23345,14113,13104,8781,9279,6664,9133,6816,8981,7134,8933,8198,7953,8020,10051,9008,11120,10534,10570,14011,12594,23503,6663,17814,4937,9128,3830,8920,2846,6453,699,2154,2,407,0,0,0,0,0,0
44409,8호선,538,가락시장,22,0,2359,2607,5033,6178,9316,12868,10573,32663,7883,14903,8230,10907,8755,9893,8662,8370,8856,9695,9750,9151,11338,8658,11388,9618,16115,10516,25195,14457,9641,10981,7995,7384,8196,6671,4269,4510,1028,2154,2,1032,0,0,0,0,0,0
44409,8호선,539,문정,4,0,2009,3071,5605,9546,18860,47325,24544,146144,15229,67936,12478,23537,13735,14208,14520,14141,16377,15785,19195,13596,21164,14930,24378,15594,65019,18694,110835,27569,39524,21315,23597,11465,23489,9723,12447,7670,2133,3216,0,75,0,0,0,0,0,0
44409,8호선,540,장지,3,0,4848,2327,14632,9521,38105,24736,44301,42143,24132,26595,16601,16978,14967,15308,16538,18923,16695,16828,16259,16704,18340,20412,23015,24149,33969,26240,40702,45737,22127,30154,18752,16562,16106,13809,10363,11863,1977,4792,0,19,0,0,0,0,0,0
44409,8호선,541,복정,11,0,4030,2357,8579,8801,26993,11231,33047,16598,20010,11286,12533,6189,10222,6594,10485,7783,9808,7598,9159,7619,10586,8778,13070,11847,18861,18291,22691,29847,12572,21680,7559,12904,6375,11395,4458,9995,1271,2955,4,125,0,0,0,0,0,0
44409,8호선,542,산성,22,0,3712,719,7491,2600,19717,3464,22661,6576,12432,4369,7835,5011,7024,4271,7218,5013,6919,5087,6196,5117,6185,6899,6564,9213,6683,11635,6112,20659,3153,17154,2168,9928,1766,9496,1025,8358,458,2971,1,85,0,0,0,0,0,0
44409,8호선,543,남한산성입구(성남법원.검찰청),32,3,10003,1439,18119,4994,43098,10506,54581,18918,28938,10315,17588,9167,15386,8614,15104,9995,14238,10159,12706,11189,12260,14549,12740,17892,16110,22657,18814,40452,9055,32764,5365,18898,4298,19374,2666,16448,767,5661,0,133,0,0,0,0,0,0
44409,8호선,544,단대오거리,19,0,8488,1822,13917,7335,31340,10327,35971,16802,20312,8455,13548,7453,11758,7614,12226,8933,11142,8808,10049,9776,9835,12680,11479,15046,15166,19171,18743,31575,8419,26152,5170,16098,4355,14900,3076,11270,559,5187,0,91,0,0,0,0,0,0
44409,8호선,545,신흥,5,0,3691,725,4886,3352,11079,3099,13450,6391,7998,4698,5740,4785,5681,5065,6083,5211,5983,5707,5926,6285,6093,8053,6891,7961,7053,10207,6630,14693,4061,11653,3393,6717,2419,6379,1604,4463,386,2217,1,49,0,0,0,0,0,0
44409,8호선,546,수진,2,0,3908,644,5974,2115,13534,3179,19248,8012,10311,5044,7251,5051,7157,4990,7246,4758,6945,5694,5930,5916,6495,6754,7420,7637,7485,8871,6577,13826,3937,11253,3036,6828,2396,6963,1598,5456,400,2455,1,62,0,0,0,0,0,0
44409,8호선,547,모란,22,0,1981,730,3232,3084,7371,3705,9863,6471,6517,4979,5707,5250,6364,5212,6379,4972,6382,5789,7175,5632,7569,5161,7891,6089,7662,6228,8575,7768,4787,5127,3459,2760,3517,3003,2355,2414,503,928,1,124,0,0,0,0,0,0
44409,9호선,607,개화,10,0,1355,350,4976,2421,11837,3187,6951,5199,2767,2559,2144,1798,1995,1913,2060,2126,1953,1747,1938,1646,2257,1905,3197,1881,4991,2849,5709,5091,2695,4397,1587,2203,1738,1477,423,1323,117,607,0,57,0,0,0,0,0,0
44409,9호선,608,김포공항,5,0,1279,1323,3311,11468,6823,19851,9231,22958,8624,18319,7906,17315,11006,18829,10901,18474,11176,24114,12304,24898,15342,21361,12647,21184,15030,25034,20551,27643,14940,17505,15034,8326,14656,3316,6755,2124,1327,994,9,237,0,0,0,0,0,0
44409,9호선,609,공항시장,2,0,3074,237,3774,1199,7747,1676,9202,3802,5330,2752,4091,3022,3889,3145,4226,3411,3849,3788,3789,3862,3550,4382,3967,5704,3962,6328,3706,9870,2400,8684,1911,5610,1633,4733,979,4211,280,2056,1,26,0,0,0,0,0,0
44409,9호선,610,신방화,3,1,4451,665,9655,3041,23054,3810,22836,9315,12043,5455,9204,5007,7898,5996,8739,6878,8282,6946,7577,6874,7737,9021,8388,10122,8017,12875,8279,22762,4890,18383,3730,10748,2969,9156,2290,8003,564,3266,1,50,0,0,0,0,0,0
44409,9호선,611,마곡나루(서울식물원),6,0,3084,1027,8577,11396,23613,10911,24738,35084,11649,18298,9047,10227,9376,9050,11066,9361,10838,10024,10891,10266,12478,10856,16621,12554,25974,17946,34569,29075,14666,25385,12198,13381,12034,11749,7293,10349,1588,4485,7,225,0,0,0,0,0,0
44409,9호선,612,양천향교,6,0,3783,977,8699,4820,24710,8910,25385,29548,12879,13119,9709,7407,10005,7167,10587,8132,10365,7559,10496,9069,10151,8581,11967,10652,15867,14856,25961,25289,9727,22888,5697,13742,4999,11829,3296,10474,751,4953,0,79,0,0,0,0,0,0
44409,9호선,613,가양,50,0,13334,1568,21523,7736,59257,20272,61294,36900,34883,23686,24711,14384,24084,15576,24280,17085,22911,18944,20759,19526,21772,21975,24008,26876,29425,34003,38320,59897,17956,51414,11945,28555,10223,27181,6094,21788,1146,8752,0,487,0,0,0,0,0,0
