"@timestamp","@version","@version.keyword","_id","_index","_score","_type",client,"client.keyword","hashtags.indices","hashtags.text","hashtags.text.keyword","in-reply-to",message,"message.keyword",retweeted,source,"source.keyword",urls,"urls.keyword",user,"user.keyword","user_mentions.id","user_mentions.id_str","user_mentions.id_str.keyword","user_mentions.indices","user_mentions.name","user_mentions.name.keyword","user_mentions.screen_name","user_mentions.screen_name.keyword"
"Nov 1, 2021 @ 20:55:25.000",1,1,RjBa23wBtA8X4oc1w4kS,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/sweetjellyJK/status/1455141423078989826","http://twitter.com/sweetjellyJK/status/1455141423078989826","-","-",sweetjellyJK,sweetjellyJK,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:54:57.000",1,1,RTBa23wBtA8X4oc1V4nz,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/jungkookmoles97/status/1455141307899277313","http://twitter.com/jungkookmoles97/status/1455141307899277313","-","-",jungkookmoles97,jungkookmoles97,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:54:32.000",1,1,RDBZ23wBtA8X4oc19Iks,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @Kyungsoolo2021: First Korean movie that I've watched and pinaiyak ako ng malala! Akala ko pure comedy tas yung last few minutes eba… https://t.co/j0N1n8mkBg","RT @Kyungsoolo2021: First Korean movie that I've watched and pinaiyak ako ng malala! Akala ko pure comedy tas yung last few minutes eba… https://t.co/j0N1n8mkBg",false,"http://twitter.com/realchnyl112792/status/1455141200344666120","http://twitter.com/realchnyl112792/status/1455141200344666120","-","-",realchnyl112792,realchnyl112792,"1,344,185,184,338,333,696",1344185184338333696,1344185184338333696,"3, 18","SOLOIST KYUNGSOO","SOLOIST KYUNGSOO",Kyungsoolo2021,Kyungsoolo2021
"Nov 1, 2021 @ 20:53:02.000",1,1,QzBY23wBtA8X4oc1lIle,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Sjslove2020/status/1455140823180345347","http://twitter.com/Sjslove2020/status/1455140823180345347","-","-",Sjslove2020,Sjslove2020,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:52:57.000",1,1,QjBY23wBtA8X4oc1gYna,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","On one hand, I love Prime for having Minari on it. It was one of my favorite films of the year and it's beautiful a… https://t.co/KBlQV9EEWB","On one hand, I love Prime for having Minari on it. It was one of my favorite films of the year and it's beautiful a… https://t.co/KBlQV9EEWB",false,"http://twitter.com/LiterallySteve/status/1455140802527735808","http://twitter.com/LiterallySteve/status/1455140802527735808","https://twitter.com/i/web/status/1455140802527735808","https://twitter.com/i/web/status/1455140802527735808",LiterallySteve,LiterallySteve,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 20:52:54.000",1,1,QTBY23wBtA8X4oc1dYkS,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","Si JUNGKOOK DEBUTA COMO ACTOR SERIA GRANDIOSO","Si JUNGKOOK DEBUTA COMO ACTOR SERIA GRANDIOSO",false,"http://twitter.com/Isabella367234/status/1455140789433028614","http://twitter.com/Isabella367234/status/1455140789433028614","-","-",Isabella367234,Isabella367234,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 20:52:53.000",1,1,QDBY23wBtA8X4oc1colw,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Isabella367234/status/1455140786899652623","http://twitter.com/Isabella367234/status/1455140786899652623","-","-",Isabella367234,Isabella367234,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:51:46.000",1,1,PzBX23wBtA8X4oc1bonK,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Dwiaksa2/status/1455140508062425092","http://twitter.com/Dwiaksa2/status/1455140508062425092","-","-",Dwiaksa2,Dwiaksa2,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:51:45.000",1,1,PjBX23wBtA8X4oc1aYnw,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/agumind/status/1455140502806974464","http://twitter.com/agumind/status/1455140502806974464","-","-",agumind,agumind,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:51:42.000",1,1,PTBX23wBtA8X4oc1W4nG,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/btwskzy/status/1455140487585837059","http://twitter.com/btwskzy/status/1455140487585837059","-","-",btwskzy,btwskzy,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:50:15.000",1,1,PDBW23wBtA8X4oc1CYk7,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/dihg_/status/1455140124157743106","http://twitter.com/dihg_/status/1455140124157743106","-","-","dihg_","dihg_","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:50:14.000",1,1,OzBW23wBtA8X4oc1B4lf,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/tringauka65/status/1455140122110877698","http://twitter.com/tringauka65/status/1455140122110877698","-","-",tringauka65,tringauka65,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:49:47.000",1,1,OjBV23wBtA8X4oc1monk,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","20, 29",JUNGKOOK,JUNGKOOK,"-","RT @frofel: We need #JUNGKOOK action star..omg! Why this man fit for everything and anything…i can’t, He keeps on surprising us… https://t.co/oC6JwXAUbo","RT @frofel: We need #JUNGKOOK action star..omg! Why this man fit for everything and anything…i can’t, He keeps on surprising us… https://t.co/oC6JwXAUbo",false,"http://twitter.com/KlovelyJj/status/1455140005354086405","http://twitter.com/KlovelyJj/status/1455140005354086405","-","-",KlovelyJj,KlovelyJj,"190,742,864",190742864,190742864,"3, 10","💜💜💜","💜💜💜",frofel,frofel
"Nov 1, 2021 @ 20:49:18.000",1,1,OTBV23wBtA8X4oc1LIkw,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra",false,"http://twitter.com/BossDarren24/status/1455139886680342528","http://twitter.com/BossDarren24/status/1455139886680342528","-","-",BossDarren24,BossDarren24,"1,368,799,662,065,344,512",1368799662065344512,1368799662065344512,"3, 13","VXV Global","VXV Global",VXVGlobal,VXVGlobal
"Nov 1, 2021 @ 20:49:08.000",1,1,ODBV23wBtA8X4oc1A4nZ,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/CarolC41953464/status/1455139843227336710","http://twitter.com/CarolC41953464/status/1455139843227336710","-","-",CarolC41953464,CarolC41953464,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:48:11.000",1,1,NzBU23wBtA8X4oc1I4lj,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","The only Korean content I've watched. Theater lo chusa, Excellent movie. Chudakapothe chudandi","The only Korean content I've watched. Theater lo chusa, Excellent movie. Chudakapothe chudandi",false,"http://twitter.com/898SAG/status/1455139602314850304","http://twitter.com/898SAG/status/1455139602314850304","-","-",898SAG,898SAG,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 20:48:01.000",1,1,"NjBT23wBtA8X4oc1_4lo","kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/KSJ787504282/status/1455139563848933382","http://twitter.com/KSJ787504282/status/1455139563848933382","-","-",KSJ787504282,KSJ787504282,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:47:49.000",1,1,NTBT23wBtA8X4oc1z4kK,"kmovie_short","-","_doc","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","-","-","-","-","อมก ในลิ้งนี้มีบอกจริงด้วย จ้อจี้ไม่จ้อจี้!?!??  https://t.co/VykbJ85CGv","อมก ในลิ้งนี้มีบอกจริงด้วย จ้อจี้ไม่จ้อจี้!?!??  https://t.co/VykbJ85CGv",false,"http://twitter.com/comfortzonn/status/1455139511822807042","http://twitter.com/comfortzonn/status/1455139511822807042","https://korean-binge.com/2021/11/01/here-are-things-to-know-about-kim-seonho-sad-tropics-movie-debut-2022-and-more/","https://korean-binge.com/2021/11/01/here-are-things-to-know-about-kim-seonho-sad-tropics-movie-debut-2022-and-more/",comfortzonn,comfortzonn,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 20:46:49.000",1,1,NDBS23wBtA8X4oc15Ik3,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/joyline_flanda/status/1455139259833225216","http://twitter.com/joyline_flanda/status/1455139259833225216","-","-","joyline_flanda","joyline_flanda","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:46:46.000",1,1,MzBS23wBtA8X4oc12InC,"kmovie_short","-","_doc","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","-","-","-","-","RT @JAGI_Seonhossi: ""According to reports, there are 2 main leads in Sad Tropics, the boxer &amp; the nobleman. In Naver articles, it is sa… https://t.co/ZW9ZsTu6c5","RT @JAGI_Seonhossi: ""According to reports, there are 2 main leads in Sad Tropics, the boxer &amp; the nobleman. In Naver articles, it is sa… https://t.co/ZW9ZsTu6c5",false,"http://twitter.com/comfortzonn/status/1455139247258669058","http://twitter.com/comfortzonn/status/1455139247258669058","-","-",comfortzonn,comfortzonn,"1,451,147,759,864,586,240",1451147759864586245,1451147759864586245,"3, 18","Jagi Seonhossi","Jagi Seonhossi","JAGI_Seonhossi","JAGI_Seonhossi"
"Nov 1, 2021 @ 20:46:11.000",1,1,MjBS23wBtA8X4oc1T4md,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Santhiesh90/status/1455139099988271104","http://twitter.com/Santhiesh90/status/1455139099988271104","-","-",Santhiesh90,Santhiesh90,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:45:12.000",1,1,MTBR23wBtA8X4oc1aYln,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/jjkllsisace/status/1455138853027598342","http://twitter.com/jjkllsisace/status/1455138853027598342","-","-",jjkllsisace,jjkllsisace,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:45:09.000",1,1,MDBR23wBtA8X4oc1XolJ,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/michicole_/status/1455138841090682886","http://twitter.com/michicole_/status/1455138841090682886","-","-","michicole_","michicole_","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:44:28.000",1,1,LzBQ23wBtA8X4oc1volp,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","20, 29",JUNGKOOK,JUNGKOOK,"-","RT @frofel: We need #JUNGKOOK action star..omg! Why this man fit for everything and anything…i can’t, He keeps on surprising us… https://t.co/oC6JwXAUbo","RT @frofel: We need #JUNGKOOK action star..omg! Why this man fit for everything and anything…i can’t, He keeps on surprising us… https://t.co/oC6JwXAUbo",false,"http://twitter.com/dreamer011287/status/1455138669187276800","http://twitter.com/dreamer011287/status/1455138669187276800","-","-",dreamer011287,dreamer011287,"190,742,864",190742864,190742864,"3, 10","💜💜💜","💜💜💜",frofel,frofel
